Handle,Price,ImageSrc,Body,Vendor,Type,Tags,Color,VariantGrams,VariantInventoryTracker,VariantInventoryQty,ImageAltText,VariantImage,STYLE#,AVAILABLE_SIZES,SUGGESTED_PRICE,CATEGORY_NAME,SIZE,WEIGHT,PieceCost,SIZE_INDEX,MSRP,FRONT_MODEL_IMAGE_URL,BACK_MODEL_IMAGE_URL,FRONT_FLAT_IMAGE_URL,BACK_FLAT_IMAGE_URL,PRODUCT_MEASUREMENTS,DECORATION_SPEC_SHEET,barcode,Title,Hex,Style
YST355,5.49,https://cdnm.sanmar.com/imglib/mresjpg/YST355_Black_Model_Front_012711.jpg,A lightweight unlined budget-friendly short that wicks away moisture to keep you comfortable. PosiCharge technology helps colors and logos stay vibrant longer.3.8-ounce 100% polyester interlock with PosiCharge technology Removable tag for comfort and relabeling Elastic waistbandNo drawcord 9-inch inseamIf applying sublimation special care must be taken throughout the process. Contact your decorator for more details. ,Sport-Tek,0,Youth,Black,0.24,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/YST355_Black_Model_Front_012711.jpg,YST355,Youth Sizes: XS-XL,8.98,0,XS,0,5.49,1,8.98,https://cdnm.sanmar.com/imglib/mresjpg/YST355_Black_Model_Front_012711.jpg,https://cdnm.sanmar.com/imglib/mresjpg/YST355_Black_Model_Front_012711.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f8/YST355_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f8/YST355_black_flat_back.jpg ,YST355_productmeasurement.pdf,https://www.sanmar.com/p/4354/decorationSpecSheet,610361,Sport-Tek® Youth PosiCharge® Competitor Short. YST355,0,YST355
YST350,4.49,https://cdnm.sanmar.com/imglib/mresjpg/2014/f16/YST350_black_model_front_072014.jpg,Lightweight roomy and highly breathable these moisture-wicking value-priced tees feature PosiCharge technology to lock in color and prevent logos from fading.3.8-ounce 100% polyester interlock with PosiCharge technology Removable tag for comfort and relabelingSet-in sleevesGiven the extreme heat required for sublimation please consult with your decorator. It is highly recommended to sample test product by color before production. ,Sport-Tek,0,Youth,Black,0.17,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f16/YST350_black_model_front_072014.jpg,YST350,Youth Sizes: XS-XL,6.98,0,XS,0,4.49,1,6.98,https://cdnm.sanmar.com/imglib/mresjpg/2014/f16/YST350_black_model_front_072014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f16/YST350_black_model_back_072014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/YST350_Black_Form_Front_2011.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f8/YST350_black_form_back.jpg ,YST350_productmeasurement.pdf,https://www.sanmar.com/p/4351/decorationSpecSheet,610431,Sport-Tek® Youth PosiCharge® Competitor Tee. YST350,0,YST350
DT237,3.49,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT237_FrostGrey_Model_Front_051112.jpg,Our semi-fitted tank is 100% comfy--and 100% layerable. 3.5-ounce 60/40 ring spun combed cotton/poly 40 singles50/50 soft spun cotton/poly (Neon) Due to the nature of 50/50 cotton/polyester neon fabrics special care must be taken throughout the printing process. ,District,0,Tanks,Frost Grey,0.19,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT237_FrostGrey_Model_Front_051112.jpg,DT237,Juniors Sizes: XS-4XL,8.98,0,S,0,3.49,2,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT237_FrostGrey_Model_Front_051112.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT237_FrostGrey_Model_back_051112.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f5/DT237_FrostGrey_Flat_Front_2011.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT237_frostgrey_flat_back.jpg ,DT237_productmeasurement.pdf,https://www.sanmar.com/p/4382/decorationSpecSheet,613742,DISCONTINUED District® - Juniors 60/40 Racerback Tank. DT237,0,DT237
Y217,18.99,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/Y217_Black_Model_Front_040711.jpg,This exceptionally soft low-pill midweight fleece jacket will keep you warm during everyday excursions and it's offered at an unbeatable price. 8.3-ounce 100% polyester Twill-taped neck Reverse coil zipper Chin guard Bungee cord zipper pulls Front zippered pockets Open cuffs  ,Port Authority,0,Youth,Black,0.7,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/Y217_Black_Model_Front_040711.jpg,Y217,Youth Sizes: XS-XL,29.98,0,XS,0,18.99,1,29.98,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/Y217_Black_Model_Front_040711.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f3/Y217_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/Y217_Black_Flat_Front_2011.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/Y217_Black_Flat_Back_2011.jpg ,Y217_productmeasurement.pdf,https://www.sanmar.com/p/4519/decorationSpecSheet,619401,Port Authority® Youth Value Fleece Jacket. Y217,0,Y217
YST700LS,6.99,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/YST700LS_Black_Model_front_040711.jpg,A soft cotton hand combines with sweat-wicking stretchable performance to make training cooler and drier. Raglan sleeves with flatlock stitching add comfort and easy movement. 5-ounce 95/5 poly/spandex jersey Loose athletic fit Tag-free transfer label Raglan sleeves*Due to the nature of polyester performance fabrics special care must be taken throughout the screen printing process. ,Sport-Tek,0,YouthLong Sleeve,Black,0.32,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/YST700LS_Black_Model_front_040711.jpg,YST700LS,Youth Sizes: XS-XL,13.98,0,XS,0,6.99,1,13.98,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/YST700LS_Black_Model_front_040711.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/YST700LS_Black_Model_front_040711.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/YST700LS_Black_Form_Front_2011.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2011/f3/YST700LS_Black_Form_Back_2011.jpg ,YST700LS_productmeasurement.pdf,https://www.sanmar.com/p/4533/decorationSpecSheet,623581,DISCONTINUED Sport-Tek® Youth Long Sleeve Ultimate Performance Crew. YST700LS,0,YST700LS
18500B,13.89,https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/18500B_Black_Flat_Front.jpg,8-ounce 50/50 cotton/poly Double-needle stitching at waistband and cuffs Double-lined hood No drawcord at hood 1x1 rib knit cuffs and waistband with spandex Front pouch pocket Recycled high-performing black tear-away labelPlease note: This product is transitioning from tear-away labels to recycled high-performing black tear-away labels. Your order may contain a combination of both labels. ,Gildan,0,YouthT-shirts,Black,0.67,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/18500B_Black_Flat_Front.jpg,18500B,Youth Sizes:XS-XL,23.78,0,XS,0,13.89,1,23.78,https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/18500B_Black_Flat_Front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/18500B_Black_Flat_Front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/18500B_Black_Flat_Front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2023/f7/18500B_Black_Flat_Back.jpg ,18500B_productmeasurement.pdf,https://www.sanmar.com/p/4595/decorationSpecSheet,627321,Gildan® - Youth Heavy Blend Hooded Sweatshirt. 18500B,0,18500B
PC099Y,5.49,https://cdnm.sanmar.com/imglib/mresjpg/2021/f17/PC099Y_bluemoon_model_front.jpg,This tee is unique and incredibly soft with a worn-in vintage look. 5.5-ounce 100% garment-dyed ring spun cotton Double-needle seamless crewneck Taped neck and shoulders Double-needle sleeves and hem The garment-dyeing process infuses each garment with unique character. Please allow for slight color variation in production and washing. Special consideration must also be taken when printing white ink on garment-dyed cotton.  ,Port & Company,0,MensYouth,Blue Moon,0.24,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2021/f17/PC099Y_bluemoon_model_front.jpg,PC099Y,Youth Sizes: XS-XL,8.98,0,XS,0,5.49,1,8.98,https://cdnm.sanmar.com/imglib/mresjpg/2021/f17/PC099Y_bluemoon_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f17/PC099Y_bluemoon_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2017/f21/PC099Y_bluemoon_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2017/f23/PC099Y_bluemoon_flat_back.jpg ,PC099Y_productmeasurement.pdf,https://www.sanmar.com/p/4665/decorationSpecSheet,637381,Port & Company® Youth Beach Wash® Garment-Dyed Tee. PC099Y,0,PC099Y
PC147Y,7.49,https://cdnm.sanmar.com/imglib/mresjpg/2013/f4/PC147Y_Black_Model_FRONT_112112.jpg,Colorfully cool this groovy tee is a surefire way to stand out from the crowd. Starting with a prepared-for-dye blank (which has no optical brighteners or bleaches) and cotton thread ensures vibrant color and a standard fit. 5.4-ounce 100% cottonThe tie dye process infuses each garment with unique character. Please allow for slight color variation. ,Port & Company,0,Youth,Black,0.19,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2013/f4/PC147Y_Black_Model_FRONT_112112.jpg,PC147Y,Youth Sizes: XS-XL,10.98,0,XS,0,7.49,1,10.98,https://cdnm.sanmar.com/imglib/mresjpg/2013/f4/PC147Y_Black_Model_FRONT_112112.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2013/f4/PC147Y_Black_Model_BACK_112112.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f2/PC147Y_Black_Flat_Front_2011.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2011/f2/PC147Y_Black_Flat_Back_2011.jpg ,PC147Y_productmeasurement.pdf,https://www.sanmar.com/p/4668/decorationSpecSheet,638341,Port & Company® - Youth Tie-Dye Tee. PC147Y,0,PC147Y
YST205,5.99,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST205_SilverBlack_Model_Front_111511.jpg,The ideal blend of a moisture-wicking vintage look and state-of-the-art PosiCharge color protection. 4.4-ounce 100% polyester pique with PosiCharge technology Tag-free label 3/4 raglan sleevesCurved hem  ,Sport-Tek,0,Youth,Silver/Black,0.27,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST205_SilverBlack_Model_Front_111511.jpg,YST205,Youth Sizes: XS-XL,11.98,0,XS,0,5.99,1,11.98,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST205_SilverBlack_Model_Front_111511.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST205_SilverBlack_Model_Back_111511.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST205_silverblack_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f8/YST205_silverblack_flat_back.jpg ,YST205_productmeasurement.pdf,https://www.sanmar.com/p/4681/decorationSpecSheet,643891,DISCONTINUED Sport-Tek® Youth PosiCharge® Baseball Jersey. YST205,0,YST205
YST81,23.64,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST81_Black_Model_Front_111511.jpg,Versatile and comfortable this jacket has athletic colorblocking and includes a three-panel hood to shield you from unexpected wind and rain. 100% polyester shell 8.8-ounce 100% polyester microfleece lining for added warmth 100% polyester sleeve lining with 3-ounce 100% polyester fillNo drawcord at hoodExposed molded zipper Half elastic half self-fabric cuffs for comfort Front zippered pockets Decoration access pocket Elastic back hem*Please note: This product is transitioning from woven labels to tag-free labels. Your order may contain a combination of both labels ,Sport-Tek,0,Youth,Black/ White,0.78,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST81_Black_Model_Front_111511.jpg,YST81,Youth Sizes: XS-XL,39.28,0,XS,0,23.64,1,39.28,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST81_Black_Model_Front_111511.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST81_Black_Model_Front_111511.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f6/YST81_Black_Model_Front_111511.jpg, ,YST81_productmeasurement.pdf,https://www.sanmar.com/p/4716/decorationSpecSheet,647801,Sport-Tek® Youth Fleece-Lined Colorblock Jacket. YST81,0,YST81
DT247,6.99,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT247_White_Model_Front_052212.jpg,This stretchy tee is spot-on with shorts or jeans. 4.1-ounce 95/5 cotton/spandex 40 singles ,District,0,0,White,0.27,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT247_White_Model_Front_052212.jpg,DT247,Juniors Sizes: S-4XL,13.98,0,L,0,6.99,4,13.98,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT247_White_Model_Front_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT247_White_Model_back_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2011/f5/DT247_White_Flat_Front_2011.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT247_white_flat_back.jpg ,DT247_productmeasurement.pdf,https://www.sanmar.com/p/4721/decorationSpecSheet,649074,DISCONTINUED District® - Juniors Cotton/Spandex Banded V-Neck Tee. DT247,0,DT247
DT5500,2.69,https://cdnm.sanmar.com/imglib/mresjpg/2015/f5/DT5500_hthrgrey_model_front_022015.jpg,Keep the beat in harmony in this soft v-neck.4.5-ounce 100% soft spun cotton 30 singles50/50 soft spun cotton/poly (Neon)90/10 soft spun cotton/poly (Heather Grey)Tear-away tagDue to the nature of 50/50 cotton/polyester neon fabrics special care must be taken throughout the printing process. ,District,0,Mens,Heather Grey,0.3,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f5/DT5500_hthrgrey_model_front_022015.jpg,DT5500,Young Mens Sizes: XS-4XL,6.98,0,XS,0,2.69,1,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f5/DT5500_hthrgrey_model_front_022015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f5/DT5500_hthrgrey_model_back_022015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f5/DT5500_hthrgrey_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT5500_heathergrey_flat_back.jpg ,DT5500_productmeasurement.pdf,https://www.sanmar.com/p/4830/decorationSpecSheet,660041,DISCONTINUED District® - Young Mens The Concert Tee® V-Neck DT5500,0,DT5500
DT5501,2.69,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT5501_HeatherGrey_Model_front_052212.jpg,Be your own fan in this soft essential.4.5-ounce 100% soft spun cotton 30 singles50/50 soft spun cotton/poly (Neon)90/10 soft spun cotton/poly (Heather Grey)Tear-away tagDue to the nature of 50/50 cotton/polyester neon fabrics special care must be taken throughout the printing process. ,District,0,0,Heather Grey,0.24,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT5501_HeatherGrey_Model_front_052212.jpg,DT5501,Juniors Sizes: XS-4XL,6.98,0,XS,0,2.69,1,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT5501_HeatherGrey_Model_front_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT5501_HeatherGrey_Model_back_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f7/DT5501_HeatherGrey_Flat_Fro.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT5501_heathergrey_flat_back.jpg ,DT5501_productmeasurement.pdf,https://www.sanmar.com/p/4831/decorationSpecSheet,660321,DISCONTINUED District® - Juniors The Concert Tee® V-Neck. DT5501,0,DT5501
DT142V,5.49,https://cdnm.sanmar.com/imglib/mresjpg/2012/f5/DT142V_ChocolateHeather_Model_front_050512.jpg,Tri-blend gives colors a soft heathered effect that's just the right laid-back hue.4.4-ounce 50/38/12 poly/ring spun cotton/rayon 30 singles Tri-Blend fabric infuses each garment with unique character. Please allow for slight color variations. Due to the heat sensitivity of tri-blend fabrics special care must be taken throughout the printing process. Consult your decorator or ink supplier for best printing practices. ,District,0,Mens,Chocolate Heather,0.29,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f5/DT142V_ChocolateHeather_Model_front_050512.jpg,DT142V,Young Mens Sizes: XS-4XL,10.98,0,XS,0,5.49,1,10.98,https://cdnm.sanmar.com/imglib/mresjpg/2012/f5/DT142V_ChocolateHeather_Model_front_050512.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f5/DT142V_ChocolateHeather_Model_back_050512.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f7/DT142V_ChocolateHeather_Flat_Front_061112.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2012/f7/DT142V_ChocolateHeather_Flat_Back_061112.jpg ,DT142V_productmeasurement.pdf,https://www.sanmar.com/p/4929/decorationSpecSheet,673531,DISCONTINUED District® - Young Mens Tri-Blend V-Neck Tee DT142V,0,DT142V
DT250,4.99,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT250_DarkFuchsiaHeather_Model_Front_052212.jpg,Tri-blend softness. T-back style. Terrific.4.4-ounce 50/38/12 poly/ring spun cotton/rayon 30 singles Tri-Blend fabric infuses each garment with unique character. Please allow for slight color variations. Due to the heat sensitivity of tri-blend fabrics special care must be taken throughout the printing process. Consult your decorator or ink supplier for best printing practices. ,District,0,Tanks,Dark Fuchsia Heather,0.2,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT250_DarkFuchsiaHeather_Model_Front_052212.jpg,DT250,Juniors Sizes: XS-4XL,9.98,0,XS,0,4.99,1,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT250_DarkFuchsiaHeather_Model_Front_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT250_DarkFuchsiaHeather_Model_back_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f7/DT250_DarkFuchsiaHeather_Flat_Front_2012.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2012/f7/DT250_DarkFuchsiaHeather_Flat_Back_2012.jpg ,DT250_productmeasurement.pdf,https://www.sanmar.com/p/4930/decorationSpecSheet,673691,DISCONTINUED District® - Juniors Tri-Blend T-Back Tank DT250,0,DT250
DT2001,6.49,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT2001_Blue_Model_front_051812.jpg,Softness and style--to the extreme. 4-ounce 60/40 ring spun combed cotton/poly 32 singles Extreme Heather fabric infuses each garment with unique character. Please allow for slight color variations. ,District,0,0,Blue,0.22,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT2001_Blue_Model_front_051812.jpg,DT2001,Juniors Sizes: XS-4XL,12.98,0,XS,0,6.49,1,12.98,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT2001_Blue_Model_front_051812.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT2001_Blue_Model_back_051812.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT2001_Blue_Flat_Front_2012.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT2001_blue_flat_back.jpg ,DT2001_productmeasurement.pdf,https://www.sanmar.com/p/4931/decorationSpecSheet,674171,DISCONTINUED District® - Juniors Extreme Heather V-Neck Tee DT2001,0,DT2001
DT1000,6.99,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT1000_Green_Model_front_051612.jpg,With its heathered look this tee is extremely cool.4-ounce 60/40 ring spun combed cotton/poly 32 singlesExtreme Heather fabric infuses each garment with unique character. Please allow for slight color variations. ,District,0,Mens,Green,0.28,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT1000_Green_Model_front_051612.jpg,DT1000,Young Mens Sizes: XS-4XL,13.98,0,XS,0,6.99,1,13.98,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT1000_Green_Model_front_051612.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT1000_Green_Model_back_051612.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f12/DT1000_Green_Flat_Front_2012.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT1000_green_flat_back.jpg ,DT1000_productmeasurement.pdf,https://www.sanmar.com/p/4932/decorationSpecSheet,674531,DISCONTINUED District® - Young Mens Extreme Heather Crew Tee DT1000,0,DT1000
DT270,5.99,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT270_Charcoal_Model_front_052212.jpg,The texture adds a little edginess to this must-have tee. 4.4-ounce 50/25/25 poly/ring spun cotton/rayon24 singlesTextured fabric infuses each garment with unique character. Please allow for slight color variations. ,District,0,Womens,Charcoal,0.23,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT270_Charcoal_Model_front_052212.jpg,DT270,Juniors Sizes: XS-4XL,11.98,0,XS,0,5.99,1,11.98,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT270_Charcoal_Model_front_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT270_Charcoal_Model_back_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2012/f6/DT270_Charcoal_Model_front_052212.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT270_charcoal_flat_back.jpg ,DT270_productmeasurement.pdf,https://www.sanmar.com/p/4933/decorationSpecSheet,674691,DISCONTINUED District® - Juniors Textured Girly Crew Tee. DT270,0,DT270
